Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Explicit Track
Panda Basi,Panda Basi - EP,Mvua,2023-02-10,GX3Q92333626,0.010206123674204523,200.3,2.4103884102476842e-05,0.0004200606039048698,3.2720470858553636e-05,0.25263157894736843,0.15052763895318258,0.05852626321123822,4.405594508288916e-06,1.5618407775913247e-06,1.6874205703462129e-06,0.011490663033138303,0.0,6.1873878535951534e-06,0.002641310089804543,0.0010468378647630796,0.046251993620414676,0.0
Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema,2022-08-25,NGA3B2214021,0.010406243746247748,198.0,0.32504911051355234,0.2775702881649619,0.49920489141459784,0.7999999999999999,0.055305714782445184,0.12997932922250163,1.3939394264321545e-05,2.0461592403585765e-06,1.2253452286717972e-05,0.1028890020892007,0.36713286713286714,0.6228247113021077,0.17591125198098256,0.24768592888865226,0.69377990430622,0.0
Shape of You,Shape of You,Ed Sheeran,2017-01-06,GBAHS1600463,0.010606363818290976,195.1,0.9131115737644571,0.5358770712968185,0.5642904439914411,0.831578947368421,0.4909707945010967,0.7345532711527056,0.05292107349466371,0.00828227831548286,0.009950835275056847,0.3148006642715772,0.5407925407925408,0.2265866431170935,0.809825673534073,0.05624587105536598,0.5454545454545454,0.0
Mitu,Mitu - Single,Maian,2023-01-19,EEUM72300001,0.010806483890334201,194.3,1.2676727806801653e-05,6.9445503064918e-05,6.426690804697278e-05,0.12631578947368421,0.149010689024931,0.13098900399116342,0.10608655258943013,0.00393173393087363,0.006259270491418105,0.012648080417353935,0.0,2.9249469853358908e-05,0.002641310089804543,0.0010468378647630796,0.046251993620414676,0.0
Blinding Lights,Blinding Lights,The Weeknd,2019-11-29,USUG11904206,0.011006603962377426,194.0,1.0,0.9999999999999999,0.6310202650294864,0.863157894736842,0.05108244191651913,0.16198040562689625,0.06718095727694538,0.01436991324794742,0.015011545155657589,0.3097636032836514,1.0,0.9535546543218905,0.8922345483359747,0.24277282581635543,0.8755980861244018,0.0
Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,Metro Boomin,2022-12-02,USUG12208791,0.011206724034420653,192.3,0.31242063602008546,0.3866827238220095,0.247030109347552,0.831578947368421,0.011884116521408132,0.0324817126641564,0.009876760136987415,0.006308426513797965,0.005440338223911394,0.06091232924635671,0.175990675990676,0.5355943548523183,0.09033280507131537,0.0442922255721412,0.3110047846889952,1.0
Dona Felicidade,Dona Felicidade,Patati Patatï¿,2024-06-04,QZNJW2423715,0.011406844106463879,190.0,0.19657811323878893,1.6937927576809267e-06,0.00015706512135679198,0.2982456140350877,0.0032150916886218737,0.0013170515185772355,0.40472972971397975,0.035718166874103625,0.05150279400238314,0.0003871468332342454,0.0019425019425019427,0.001976964167524464,0.0,3.435837976918845e-05,0.001594896331738437,0.0
Danza Kuduro - Cover,YOUGAKU MORIMORI CLUB MEDLEY,MUSIC LAB JPN,2024-04-29,TCJPA2420090,0.011606964178507104,190.0,0.3866838387501734,0.0,7.623595260613614e-09,0.5578947368421052,0.07983255022906177,0.13647074058896955,0.04227719601267745,0.0006021615497222597,0.0010667717412719603,0.08738514134290415,0.16472416472416473,0.012838079809803449,0.06814580031695722,0.01511283902593523,0.07177033492822966,1.0
Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,GBUM72205415,0.011807084250550331,189.1,0.36349094413068633,0.3566822664979649,0.36583398798734085,0.7684210526315789,0.015564222032847361,0.05399002881570769,0.055472868425940985,0.029099518899833206,0.03406893242966406,0.20908025018521423,0.23543123543123545,0.4043446712528336,0.09825673534072901,0.033540148233586115,0.7942583732057416,0.0
Stereo Love - Melodic,Stereo Love Deluxe (feat. Vika Jigulina),Edward Maya,2024-06-05,ROCMA2413380,0.012007204322593557,187.9,0.15925369847399262,1.6937927576809267e-06,5.107808824611121e-07,0.08421052631578947,0.04306135486041481,0.022673383109975243,0.12095439287383976,0.012479191152593409,0.01875324258427281,0.01054537845332499,0.0011655011655011655,0.00020549627538000873,0.0005282620179609086,0.0008853922091004518,0.01594896331738437,0.0
Very Cute Melody by Marimba Tone (39813),Very Cute Melody by Marimba Tone (39813),mitsu sound,2023-12-31,RUA1H2406425,0.012207324394636782,186.5,7.3105772520109e-08,1.6937927576809267e-06,3.0494381042454457e-06,0.031578947368421054,1.3549366592913183e-05,8.674209436082662e-05,0.11686478127889932,0.0257866110668333,0.03777957108278136,0.0045691850761132415,0.015151515151515152,0.013111824848174627,0.0036978341257263604,0.000577632970024589,0.07177033492822966,0.0
Supernova,Supernova,aespa,2024-05-13,KRA302400090,0.012407444466680009,186.1,0.016285995297964238,0.00420399362456406,0.08022414879538066,0.8421052631578947,0.006819305480110794,0.02767831903739096,0.0013193240400774834,0.002600240180124414,0.0016891892318041644,0.0043978588955233995,0.045454545454545456,0.000398242781849579,0.009508716323296355,0.01129347079368625,0.06220095693779905,0.0
Me Porto Bonito,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214877,0.012607564538723234,184.8,0.42321692175420667,0.2936308310932924,0.2576915091060434,0.8210526315789474,0.09292929700527829,0.14236204002898098,0.10504893018762075,0.023425100696928984,0.027744600278309627,0.12824857946407484,0.14335664335664336,0.04337865126194588,0.06814580031695722,0.3085555332562663,0.2966507177033492,1.0
Back That Azz Up (feat. Lil Wayne & Mannie Fresh),400 Degreez (Deluxe Edition),JUVENILE,2024-03-29,USCM52400059,0.01280768461076646,181.4,0.04669631009513672,5.08137827304278e-06,3.697443701397603e-07,0.48771929824561405,0.03267911344337047,0.05166039775158072,0.1490003608935593,0.016596281144573777,0.02061968397614025,0.12144735759697678,0.0,0.0001349975531693488,0.00792393026941363,0.004837719348568163,0.025518341307814992,1.0
Calm Down,Calm Down,Rema,2022-02-10,NGA3B2214004,0.013007804682809687,180.1,0.1365013273279085,0.30995221810630585,0.07319892952677261,0.7052631578947368,0.06995779518145653,0.14068444310949527,0.1428776023980793,0.036474771442954246,0.07810520181451742,0.40507525067072825,0.15967365967365968,0.10779160877709092,0.08240887480190175,0.07223880468192678,0.21052631578947367,0.0
CARNIVAL,CARNIVAL,ýý$,2024-02-08,QZ7XS2400012,0.013207924754852912,179.6,0.10904811673843855,0.09119549586629878,0.39618155764406404,0.8736842105263157,0.0016962670769117428,0.007207168719744782,0.010019401942954203,0.0033806969256172984,0.002629845631318561,0.00463904760004875,0.047785547785547784,0.02999870627344879,0.01584786053882726,0.004147778462063732,0.1339712918660287,1.0
Kill Bill,SOS,SZA,2022-12-08,USRC12204584,0.013408044826896138,177.7,0.437640925872146,0.32216107630366997,0.3794504152463702,0.8526315789473684,0.01351102331229765,0.050613217659233205,0.006210466345232316,0.006492655352686053,0.005507015443305731,0.058501904811318596,0.24825174825174826,0.36856638223432203,0.11410459587955626,0.02705651864256432,0.5789473684210525,0.0
"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? (From The Motion Picture ""Barbie"")",Billie Eilish,2023-07-13,USUM72307484,0.013608164898939365,177.6,0.20827418238422848,0.19403920452716927,0.37181244188509505,0.8526315789473684,0.008867418355977126,0.04432495344252491,0.03363874204286112,0.021249805472268943,0.017142076808512683,0.18989928529571032,0.19463869463869465,0.15475107013685377,0.16957210776545167,0.22658033971599023,0.5263157894736842,0.0
Babba,Black Book ID's: Chapter 5 - EP,Guy Mac,2023-03-03,QZA742305720,0.01380828497098259,176.2,1.0626262704712077e-05,0.0004251419821779126,8.358891023499797e-05,0.052631578947368425,0.12488449332383872,0.0975247064113112,0.10608734513024115,0.003933188093259596,0.0062603149907779565,0.012648080417353935,0.0011655011655011655,1.574971453642403e-05,0.0,0.0008731717467308553,0.020733652312599677,0.0
Heat Waves,Heat Waves,Glass Animals,2020-06-29,GBUM72000433,0.014008405043025815,175.0,0.6998020895240916,0.823652460826808,0.4285089025658136,0.8526315789473684,0.07798298215803187,0.2398847403789055,0.03301384692339969,0.02186800495375527,0.023660657975878255,0.6720864071386674,0.5337995337995338,0.7955433932759969,0.26782884310618066,0.24611839005512468,0.4497607655502392,0.0
In the End,Papercuts,Linkin Park,2024-04-12,USWB11201322,0.014208525115069042,174.8,0.4777593847936138,0.00016260410473736896,0.0018624481339655362,0.08421052631578947,0.0021297556059642034,0.002491014690564068,0.4067858836080625,0.01694327890087829,0.02362147757125611,0.051987234559905414,0.021756021756021756,7.499864064963822e-07,0.0,0.00071387694777278,0.004784688995215311,0.0
Shakira: Bzrp Music Sessions Vol. 53,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap,2023-01-11,UYB282301031,0.014408645187112268,174.3,0.22117192435663313,0.1695977750338335,0.2852609072368819,0.7684210526315789,0.047567653711739606,0.20785573960000803,0.09815603958405686,0.033952886058000925,0.05117816224989897,0.06282658243957463,0.12703962703962704,0.09318712348338687,0.1664025356576862,0.10314522542281919,0.43540669856459324,0.0
The Way We Move - Extended Mix,The Way We Move,PowerDress,2023-03-10,UKACT2330463,0.014608765259155493,173.6,1.5971158865575255e-06,6.26703320341943e-05,5.7260824002468855e-05,0.031578947368421054,0.12248992889750937,0.09161364592926652,0.10608734513024115,0.003933188093259596,0.0062603149907779565,0.012648080417353935,0.0003885003885003885,3.262440868259263e-05,0.002641310089804543,0.0010468378647630796,0.0430622009569378,0.0
Old Town Road,Old Town Road,Lil Nas X,2019-03-14,USSM11901941,0.01480888533119872,170.3,0.23601571349862135,0.2157756469864886,0.07109883486954559,0.6947368421052631,0.19624834508687794,0.6658067671158843,0.13421636676495027,0.007979009331956258,0.008495525417265136,0.12890983374580056,0.07226107226107226,0.028000179996737557,0.09984152139461173,0.008245533944886214,0.47368421052631576,0.0
un x100to,un x100to,Grupo Frontera,2023-04-17,QM6N22311285,0.015009005403241946,170.2,0.23554881355591903,0.1683291242583305,0.21877788484820848,0.7789473684210526,0.053844554147372554,0.07101871359981551,0.01856881162165062,0.005437959735088716,0.0071562378157056915,0.2089157236834482,0.11655011655011654,0.041331750862015626,0.06497622820919176,0.11897151260837388,0.3827751196172248,0.0
Laxed ï¿½ï¿½ï¿½ Sire,Laxed (Siren Beat),Jawsh 685,2020-04-24,NZAM02001128,0.015209125475285171,168.9,0.1967981437852971,0.0173258061183182,0.004356640736392341,0.031578947368421054,0.0007651168267118508,0.0054466813437607006,1.0,0.039189611194910386,0.05240060691991398,0.004556874293338001,0.005050505050505051,0.013084825337540759,0.004226096143687269,0.010978581222576967,0.01594896331738437,0.0
Sprinter,Sprinter - Single,Dave,2023-06-01,GBUM72305159,0.015409245547328398,168.1,0.16174637198572464,0.33846552538910657,0.2114204445453334,0.8105263157894737,0.013457640598060481,0.037429606904728484,0.017058182215808446,0.005561867814907004,0.005380663897854982,0.12595096381466375,0.1794871794871795,0.023670133478830697,0.06339144215530904,0.03713920926222247,0.3588516746411483,1.0
CHIHIRO,HIT ME HARD AND SOFT,Billie Eilish,2024-05-17,USUM72401988,0.015609365619371622,167.8,0.03956812333723183,0.01867745273894758,0.5521570575892446,0.9368421052631578,0.0011886193989253863,0.016006540337866314,6.596736750506684e-06,0.0027934286052742866,0.0031469523360169705,0.03571846045092875,0.21445221445221446,0.0005664272335063927,0.08240887480190175,0.43026503112203207,0.277511961722488,0.0
TQG,TQG,KAROL G,2023-02-23,USUM72222541,0.015809485691414847,167.8,0.23925923794829074,0.13305250249410983,0.26423224127224415,0.8105263157894737,0.06753079609693516,0.1436864417564791,0.010655245003618764,0.0006410623460430726,0.0010640413905925994,0.1610562912591863,0.15967365967365968,0.08413891248221125,0.13153724247226622,0.18362477130462815,0.6220095693779903,1.0
Perfect,ýý (Deluxe),Ed Sheeran,2017-03-03,GBAHS1700024,0.016009605763458074,167.5,0.6936870378300504,0.47453975416291916,0.44568148924707324,0.8421052631578947,0.39660570347218577,0.6360441984431873,0.15484788239738653,0.025612977253442165,0.032789109706337534,0.23434652806324413,0.24125874125874128,0.14815137725628721,0.5419968304278923,0.025780818558936106,0.4832535885167464,0.0
Pepas,Pepas,Farruko,2021-06-24,USSD12100307,0.016209725835501298,167.3,0.3504635877256865,0.6089201901790507,0.4769034738447959,0.7684210526315789,0.08770521396009757,0.18540922865912576,0.06681072416808215,0.012388540303017124,0.017438616351305003,0.10733983951970473,0.2995337995337995,0.13537779627744248,0.21553090332805072,0.08331330304802607,0.4832535885167464,1.0
Peekaboo,Glide - Single,Dave Angel,2023-01-27,GBLTF2300027,0.016409845907544525,167.2,1.637522591496755e-06,0.00010501515097621746,0.00012486305497596008,0.09122807017543859,0.12595542352602965,0.06661635571698767,0.10608655258943012,0.00393173393087363,0.006259270491418105,0.0013382738974851386,0.0,6.749877658467441e-06,0.0,0.0008381632687937311,0.020733652312599677,0.0
Ella Baila Sola,Ella Baila Sola,Eslabon Armado,2023-03-16,USE7D2300007,0.016609965979587752,166.5,0.2838596487547581,0.21928179799488812,0.15176356267043,0.7684210526315789,0.0430000745213631,0.06148515561114467,0.00012622377916605545,2.3432936653565173e-05,6.591318717728842e-05,0.0749356667117459,0.09557109557109557,0.022585090645232054,0.0364500792393027,0.10262567941569344,0.2870813397129186,0.0
Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album),Dua Lipa,2023-05-25,USAT22305457,0.016810086051630976,166.2,0.20087162896136132,0.1266414969062875,0.5333230646046371,0.831578947368421,0.010601342187267916,0.026324243649860826,0.004091725037103148,0.003873393840770922,0.005264441377775432,0.16533818774441175,0.006993006993006992,0.42703326002216213,0.12836767036450078,0.08440117317268661,0.24880382775119614,0.0
La Bebe - Remix,La Bebe (Remix),Yng Lvcas,2023-03-17,MXF152300159,0.017010206123674203,164.9,0.24109133096943786,0.1607172196053124,0.2838625797705849,0.8210526315789474,0.05641676805051812,0.05004246912198095,0.02404687701740972,0.004941759516314538,0.010359376524809364,0.23186547829355292,0.09557109557109557,0.03259065929430029,0.06497622820919176,0.06973085043691474,0.2248803827751196,1.0
redrum,american dream,21 Savage,2024-01-12,USSM12309164,0.01721032619571743,164.8,0.10001989203398977,0.09707126294269391,0.5500376218708415,0.6315789473684209,0.006441787055210514,0.02828180649647413,0.0020326107699909267,0.00028681659716456743,0.00018862644171222854,0.13411220123940207,0.08508158508158507,0.057630455447995006,0.07448494453248812,0.08376875905810652,0.2822966507177033,1.0
Easy On Me,Easy On Me,Adele,2021-10-14,USSM12105970,0.017410446267760653,163.2,0.40194557919921353,0.3550765509636834,0.35783424453656854,0.7578947368421052,0.07320119949143572,0.21764803136208966,0.04457326444226723,0.031230082720055584,0.033701266969981006,0.8715789406281315,0.3776223776223776,0.4355223561572947,0.40570522979397783,0.11045615334410464,0.47368421052631576,0.0
Titï¿½ï¿½ Me Pregu,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214878,0.01761056633980388,163.1,0.3536728085178158,0.3229910347549336,0.2945885285101479,0.7999999999999999,0.08369789133427254,0.15018845582606283,0.041236993968228296,0.020262929392030084,0.02250916112135909,0.06695033594430241,0.17365967365967366,0.08192045269179496,0.06814580031695722,0.11602026057220936,0.5119617224880383,1.0
All My Life (feat. J. Cole),All My Life (feat. J. Cole),Lil Durk,2023-05-12,USQX92302957,0.017810686411847108,162.0,0.07782402445054654,0.18347332530475566,0.1563549682110753,0.7052631578947368,0.012466426408811149,0.03345319202401548,0.021634755749061905,0.002694605643112333,0.0032081912680424584,0.10095173013832542,0.17132867132867133,0.19485209330580883,0.04595879556259905,0.026510062720848812,0.2822966507177033,1.0
Anti-Hero,Midnights,Taylor Swift,2022-10-21,USUG12205736,0.01801080648389033,161.8,0.3651138588808709,0.19818052781969914,0.37148551924953416,0.831578947368421,0.012452454503270078,0.05588859740906098,0.03037216854014379,0.01604570582302401,0.01656934208246649,0.09945208167186197,0.30303030303030304,0.5817933299958938,0.11568938193343899,0.09248039264158864,0.7129186602870813,0.0
Quevedo: Bzrp Music Sessions Vol. 52,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap,2022-07-06,UYB282201028,0.01821092655593356,161.7,0.39541356604560907,0.3548309510138197,0.33769353301811317,0.8105263157894737,0.06938401491999742,0.14115780940279166,0.028254056602658662,0.00837551756445018,0.008810212111169563,0.0077749550981236,0.11421911421911422,0.07776590299300826,0.09033280507131537,0.10813665149247637,0.3062200956937799,0.0
Magnetic,SUPER REAL ME,ILLIT,2024-03-25,USA2P2413259,0.018411046627976786,161.0,0.05957659964091439,0.019476922920572976,0.3452899311026345,0.894736842105263,0.012387981075922302,0.04167611789054653,0.02316053667040878,0.0024561710929208603,0.002171554052113431,0.03752161686147297,0.07692307692307693,0.0026521394299728316,0.012678288431061807,0.0087901225633534,0.20574162679425836,0.0
Lollipop,EVERYBODY GO TO THE DISCOTEK,Darell,2023-07-28,USSD12300307,0.01861116670002001,158.2,0.06431172779369516,0.06403383520412743,0.08701053988346184,0.7263157894736841,0.021289661783935192,0.02492763976093269,0.10139158744502534,0.013684781244586096,0.02044174921768821,0.3672078646332972,0.02097902097902098,0.013428881601520972,0.05705229793977813,0.07844200682067784,0.1339712918660287,1.0
La Diabla,La Diabla - Single,Xavi,2023-12-02,USA2P2357356,0.018811286772063236,155.9,0.15167777366055252,0.046652133924805765,0.18216223328618508,0.863157894736842,0.026578741268642948,0.04413432946531531,0.02029192743493226,1.7671723802422312e-05,4.546344344122299e-05,0.24636654099201882,0.03263403263403263,0.009160708962150061,0.05229793977812995,0.34254236117466574,0.11961722488038277,0.0
Boy's a Liar Pt. 2,Boy's a liar Pt. 2,PinkPantheress,2023-02-03,GBAYE2300015,0.019011406844106463,153.6,0.19878338545867172,0.21857718020769284,0.19438709901971124,0.7263157894736841,0.012976316232719597,0.039497599418556746,0.08164443080756248,0.040694532518649844,0.03764924507944242,0.11062648119575307,0.18764568764568765,0.12553197473295796,0.10142630744849446,0.17958649980417177,0.6172248803827751,1.0
Snooze,SOS,SZA,2022-12-09,USRC12204591,0.019211526916149687,153.3,0.2366827966659243,0.1829889005760589,0.32960735324427604,0.8736842105263157,0.0239344699245973,0.04046127921174433,0.009378485067097554,0.004167113839776316,0.003806521504260636,0.07694318798765128,0.17832167832167833,0.3147625449288732,0.09350237717908083,0.056182984431525154,0.2870813397129186,1.0
BELLAKEO,BELLAKEO,Peso Pluma,2023-12-07,QMFMF2388143,0.019411646988192914,153.1,0.08403718969686416,0.04414701443619567,0.3017130298598349,0.894736842105263,0.02262610732526703,0.029516384819321433,0.01680184188349282,0.0031594204152223084,0.0037475777930960665,0.5656547304509782,0.045454545454545456,0.009534764682390132,0.09825673534072901,0.3763583100980295,0.23923444976076555,1.0
Agora Hills,Scarlet,Doja Cat,2023-09-22,USRC12301954,0.01961176706023614,152.8,0.11903675813573805,0.1121595688281156,0.2573784156722852,0.8210526315789473,0.0029433933248609982,0.015827872486521434,0.007658764747290553,0.003784853788709912,0.0023343137305000794,0.21420018706866964,0.09207459207459208,0.2251112323589135,0.1220285261489699,0.19380852452564842,0.18181818181818182,1.0
Prada,Prada,cassï¿,2023-08-11,GBCEN2300147,0.019811887132279365,152.5,0.1424041303085413,0.21764728798372604,0.612765874933555,0.863157894736842,0.0029168257519884273,0.006713372697286267,0.006610699454794859,0.00412940098475665,0.004675603801413399,0.0155761626915342,0.14918414918414918,0.06932180604226548,0.2630744849445325,0.3211902257297831,0.47368421052631576,1.0
Montagem Rave Eterno,Montagem Rave Eterno,Dj Samir,2024-05-02,GXD7G2413058,0.020012007204322592,152.3,0.0012043568754290033,0.0007943888033523546,0.011148436953513294,0.2631578947368421,7.827753034005751e-05,0.0004465332161879075,0.025641002928694707,1.1118450684041211e-05,1.6721443850786516e-05,0.02940425760601666,0.002331002331002331,0.0004325546599467885,0.001584786053882726,0.0008167376930036858,0.04146730462519936,0.0
Lil Boo Thang,Lil Boo Thang,Paul Russell,2023-08-18,USAR12300323,0.02021212727636582,152.1,0.056538860466816526,0.06295658301024237,0.2825723015199165,0.7894736842105262,0.0014033830746726312,0.004198911161234472,0.05951293845018504,0.013333686867209189,0.016430920807128952,0.0021391435747559785,0.12237762237762237,0.2084778463390351,0.10776545166402536,0.03718035217712724,0.3732057416267942,0.0
MONACO,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,2023-10-13,QMFME2364182,0.020412247348409043,150.7,0.11167894427782935,0.12416347810180034,0.1976117159076527,0.8105263157894737,0.006946058832631514,0.021067464101210513,0.03965028064452868,0.00776679750181968,0.009052302658788891,0.012477140489139801,0.08974358974358974,0.019872202316333017,0.08716323296354993,0.32749924171927264,0.24880382775119617,1.0
Laxed (Siren Beat),Laxed (Siren Beat),Jawsh 685,2020-04-24,USSM12002399,0.02061236742045227,150.5,0.014336517529061914,0.012261365772852228,0.006511762504210464,0.4421052631578947,0.0006112066625765884,0.0032287156806628872,0.8794047058136295,0.00039360070292045093,0.000633862615710072,0.09272641226928412,0.01631701631701632,0.005709834009258582,0.006339144215530904,0.0012306773275296994,0.0,0.0
(It Goes Like) Nanana - Edit,(It Goes Like) Nanana [Edit],Peggy Gou,2023-06-15,GBBKS2300080,0.020812487492495497,150.4,0.10747599578557507,0.2768470386574321,0.48725168487458836,0.7999999999999999,0.0005012825762670938,0.0015764753771050361,0.012356690264724714,0.0028082140426621298,0.004428200970979012,0.007682678001761034,0.16317016317016317,0.10976369803297314,0.1600633914421553,0.06294930298652955,0.5263157894736842,0.0
Training Season,Training Season,Dua Lipa,2024-02-15,GBAHT2301078,0.02101260756453872,148.9,0.058660445106635435,0.02847265625661638,0.354442110578168,0.7894736842105262,0.004085716619343359,0.015437557134634353,0.002398205184107347,0.0014727935309118163,0.0018496171406489643,0.29089675773858475,0.18764568764568765,0.10164753263847093,0.19968304278922344,0.6958831710518866,0.5502392344497608,0.0
Type Shit,WE DON'T TRUST YOU,Future,2024-03-22,USSM12402033,0.021212727636581948,148.1,0.04792880241613615,0.04753290615879984,0.32300277346776757,0.8736842105263157,0.0024170146797079643,0.01079684706208458,0.0033358353535936757,0.0013327287365593238,0.0011128918475874297,0.03188618148490807,0.11421911421911422,0.0019299025205168157,0.06339144215530904,0.061075816889670745,0.2200956937799043,1.0
Armageddon,Armageddon - The 1st Album,aespa,2024-05-27,KRA302400093,0.021412847708625175,147.4,0.007693911457603541,0.002135872667435649,0.09988618239101739,0.7684210526315789,0.003544798639950135,0.020187557431531437,0.005511243329710411,0.004260737623999501,0.003597596022631133,0.004048279689915895,0.04195804195804195,0.00016255955360809085,0.006339144215530904,0.011013562036762264,0.15311004784688995,0.0
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,USAT21906978,0.0216129677806684,146.6,0.44647276838503563,0.5375149688934959,0.3345425410014011,0.8105263157894737,0.02703320001094702,0.07750792097350659,0.1149298161988302,0.023907116548952154,0.019613264876030448,0.0002849922480375954,0.296037296037296,0.1670296600874109,0.21711568938193343,0.011528502029208815,0.1291866028708134,1.0
INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,2021-07-23,USSM12104539,0.021813087852711625,145.3,0.4706233514273133,0.6010084842079232,0.33521877296000563,0.7263157894736841,0.06146911201796694,0.2705159496805339,0.04080104990212237,0.03901363898684441,0.04098466402368585,0.43778397906431865,0.4184149184149184,0.13793768737941625,0.17115689381933438,0.06726692305293541,0.34928229665071764,1.0
Pedro,Pedro - Single,Jaxomy,2024-03-29,DEE862400427,0.022013207924754852,144.6,0.03927263400887138,0.04683845112815067,0.6088861167632975,0.8842105263157894,0.0021447381047548734,0.011509801278917093,0.01800932442912178,0.0027973900284083072,0.0031536684623417,0.005370526788813753,0.12354312354312354,0.0025013921622670586,0.24881141045958793,0.3391437240280163,0.2535885167464115,0.0
